game_id,date,arena,game_state,away_team,home_team,away_score,home_score,overtime
2023020895,2024-02-22,Enterprise Center,FUT,NYI,STL,0,0,
2023020896,2024-02-22,Scotiabank Saddledome,FUT,BOS,CGY,0,0,
2023020897,2024-02-22,Climate Pledge Arena,FUT,VAN,SEA,0,0,
2023020898,2024-02-22,T-Mobile Arena,FUT,TOR,VGK,0,0,
2023020899,2024-02-22,Crypto.com Arena,FUT,NSH,LAK,0,0,
2023020900,2024-02-23,Nationwide Arena,FUT,BUF,CBJ,0,0,
2023020901,2024-02-23,United Center,FUT,WPG,CHI,0,0,
2023020902,2024-02-23,Rogers Place,FUT,MIN,EDM,0,0,
2023020909,2024-02-24,Little Caesars Arena,FUT,STL,DET,0,0,
2023020903,2024-02-24,Prudential Center,FUT,MTL,NJD,0,0,
2023020904,2024-02-24,UBS Arena,FUT,TBL,NYI,0,0,
2023020905,2024-02-24,Wells Fargo Center,FUT,NYR,PHI,0,0,
2023020906,2024-02-24,Amerant Bank Arena,FUT,WSH,FLA,0,0,
2023020908,2024-02-24,Ball Arena,FUT,TOR,COL,0,0,
2023020910,2024-02-24,Canadian Tire Centre,FUT,VGK,OTT,0,0,
2023020911,2024-02-24,Rogers Arena,FUT,BOS,VAN,0,0,
2023020907,2024-02-24,PNC Arena,FUT,DAL,CAR,0,0,
2023020912,2024-02-24,Rogers Place,FUT,CGY,EDM,0,0,
2023020913,2024-02-24,Climate Pledge Arena,FUT,MIN,SEA,0,0,
2023020914,2024-02-24,SAP Center at San Jose,FUT,NSH,SJS,0,0,
2023020915,2024-02-24,Crypto.com Arena,FUT,ANA,LAK,0,0,
2023020916,2024-02-25,Prudential Center,FUT,TBL,NJD,0,0,
2023020917,2024-02-25,PPG Paints Arena,FUT,PHI,PIT,0,0,
2023020918,2024-02-25,KeyBank Center,FUT,CAR,BUF,0,0,
2023020919,2024-02-25,Nationwide Arena,FUT,NYR,CBJ,0,0,
2023020920,2024-02-25,United Center,FUT,DET,CHI,0,0,
2023020921,2024-02-25,Canada Life Centre,FUT,ARI,WPG,0,0,
2023020922,2024-02-25,Honda Center,FUT,NSH,ANA,0,0,
2023020923,2024-02-26,Capital One Arena,FUT,OTT,WSH,0,0,
2023020924,2024-02-26,American Airlines Center,FUT,NYI,DAL,0,0,
2023020925,2024-02-26,Rogers Place,FUT,LAK,EDM,0,0,
2023020926,2024-02-26,Climate Pledge Arena,FUT,BOS,SEA,0,0,
2023020927,2024-02-27,Little Caesars Arena,FUT,WSH,DET,0,0,
2023020928,2024-02-27,Amerant Bank Arena,FUT,BUF,FLA,0,0,
2023020929,2024-02-27,Centre Bell,FUT,ARI,MTL,0,0,
2023020930,2024-02-27,Wells Fargo Center,FUT,TBL,PHI,0,0,
2023020931,2024-02-27,Scotiabank Arena,FUT,VGK,TOR,0,0,
2023020932,2024-02-27,Xcel Energy Center,FUT,CAR,MIN,0,0,
2023020933,2024-02-27,Bridgestone Arena,FUT,OTT,NSH,0,0,
2023020934,2024-02-27,Canada Life Centre,FUT,STL,WPG,0,0,
2023020935,2024-02-27,Scotiabank Saddledome,FUT,LAK,CGY,0,0,
2023020936,2024-02-27,Ball Arena,FUT,DAL,COL,0,0,
2023020937,2024-02-27,Rogers Arena,FUT,PIT,VAN,0,0,
2023020938,2024-02-27,SAP Center at San Jose,FUT,NJD,SJS,0,0,
2023020939,2024-02-28,Madison Square Garden,FUT,CBJ,NYR,0,0,
2023020940,2024-02-28,Rogers Place,FUT,STL,EDM,0,0,
2023020941,2024-02-29,TD Garden,FUT,VGK,BOS,0,0,
2023020942,2024-02-29,Nationwide Arena,FUT,CAR,CBJ,0,0,
2023020943,2024-02-29,Little Caesars Arena,FUT,NYI,DET,0,0,
2023020944,2024-02-29,Amerant Bank Arena,FUT,MTL,FLA,0,0,
2023020945,2024-02-29,Amalie Arena,FUT,BUF,TBL,0,0,
2023020946,2024-02-29,Scotiabank Arena,FUT,ARI,TOR,0,0,
2023020947,2024-02-29,American Airlines Center,FUT,WPG,DAL,0,0,
2023020948,2024-02-29,Bridgestone Arena,FUT,MIN,NSH,0,0,
2023020949,2024-02-29,United Center,FUT,COL,CHI,0,0,
2023020950,2024-02-29,Climate Pledge Arena,FUT,PIT,SEA,0,0,
2023020951,2024-02-29,Rogers Arena,FUT,LAK,VAN,0,0,
2023020952,2024-02-29,SAP Center at San Jose,FUT,ANA,SJS,0,0,
2023020953,2024-03-01,Canadian Tire Centre,FUT,ARI,OTT,0,0,
2023020954,2024-03-01,Capital One Arena,FUT,PHI,WSH,0,0,
2023020955,2024-03-01,Honda Center,FUT,NJD,ANA,0,0,
2023020956,2024-03-02,PNC Arena,FUT,WPG,CAR,0,0,
2023020967,2024-03-02,Enterprise Center,FUT,MIN,STL,0,0,
2023020958,2024-03-02,Climate Pledge Arena,FUT,EDM,SEA,0,0,
2023020959,2024-03-02,Bridgestone Arena,FUT,COL,NSH,0,0,
2023020960,2024-03-02,KeyBank Center,FUT,VGK,BUF,0,0,
2023020961,2024-03-02,Little Caesars Arena,FUT,FLA,DET,0,0,
2023020962,2024-03-02,Wells Fargo Center,FUT,OTT,PHI,0,0,
2023020963,2024-03-02,Amalie Arena,FUT,MTL,TBL,0,0,
2023020964,2024-03-02,Scotiabank Arena,FUT,NYR,TOR,0,0,
2023020957,2024-03-02,UBS Arena,FUT,BOS,NYI,0,0,
2023020965,2024-03-02,United Center,FUT,CBJ,CHI,0,0,
2023020966,2024-03-02,American Airlines Center,FUT,SJS,DAL,0,0,
2023020968,2024-03-02,Scotiabank Saddledome,FUT,PIT,CGY,0,0,
2023020969,2024-03-03,Capital One Arena,FUT,ARI,WSH,0,0,
2023020970,2024-03-03,Crypto.com Arena,FUT,NJD,LAK,0,0,
2023020971,2024-03-03,KeyBank Center,FUT,WPG,BUF,0,0,
2023020972,2024-03-03,Xcel Energy Center,FUT,SJS,MIN,0,0,
2023020973,2024-03-03,Honda Center,FUT,VAN,ANA,0,0,
2023020974,2024-03-03,Rogers Place,FUT,PIT,EDM,0,0,
2023020975,2024-03-04,Nationwide Arena,FUT,VGK,CBJ,0,0,
2023020976,2024-03-04,Madison Square Garden,FUT,FLA,NYR,0,0,
2023020978,2024-03-04,Scotiabank Arena,FUT,BOS,TOR,0,0,
2023020977,2024-03-04,Wells Fargo Center,FUT,STL,PHI,0,0,
2023020979,2024-03-04,Ball Arena,FUT,CHI,COL,0,0,
2023020980,2024-03-04,Scotiabank Saddledome,FUT,SEA,CGY,0,0,
2023020982,2024-03-05,Prudential Center,FUT,FLA,NJD,0,0,
2023020983,2024-03-05,PPG Paints Arena,FUT,CBJ,PIT,0,0,
2023020981,2024-03-05,TD Garden,FUT,EDM,BOS,0,0,
2023020984,2024-03-05,UBS Arena,FUT,STL,NYI,0,0,
2023020985,2024-03-05,Bridgestone Arena,FUT,MTL,NSH,0,0,
2023020986,2024-03-05,Canada Life Centre,FUT,SEA,WPG,0,0,
2023020987,2024-03-05,Mullett Arena,FUT,CHI,ARI,0,0,
2023020988,2024-03-05,Crypto.com Arena,FUT,VAN,LAK,0,0,
2023020989,2024-03-05,SAP Center at San Jose,FUT,DAL,SJS,0,0,
2023020990,2024-03-06,Scotiabank Arena,FUT,BUF,TOR,0,0,
2023020991,2024-03-06,Ball Arena,FUT,DET,COL,0,0,
2023020992,2024-03-06,Honda Center,FUT,OTT,ANA,0,0,
2023020993,2024-03-07,TD Garden,FUT,TOR,BOS,0,0,
2023020994,2024-03-07,PNC Arena,FUT,MTL,CAR,0,0,
2023020995,2024-03-07,Nationwide Arena,FUT,EDM,CBJ,0,0,
2023020996,2024-03-07,Amerant Bank Arena,FUT,PHI,FLA,0,0,
2023020997,2024-03-07,Prudential Center,FUT,STL,NJD,0,0,
2023020998,2024-03-07,PPG Paints Arena,FUT,WSH,PIT,0,0,
2023020999,2024-03-07,Amalie Arena,FUT,CGY,TBL,0,0,
2023021000,2024-03-07,Bridgestone Arena,FUT,BUF,NSH,0,0,
2023021001,2024-03-07,Mullett Arena,FUT,MIN,ARI,0,0,
2023021002,2024-03-07,T-Mobile Arena,FUT,VAN,VGK,0,0,
2023021003,2024-03-07,Crypto.com Arena,FUT,OTT,LAK,0,0,
2023021005,2024-03-08,Mullett Arena,FUT,DET,ARI,0,0,
2023021006,2024-03-08,Ball Arena,FUT,MIN,COL,0,0,
2023021007,2024-03-08,Honda Center,FUT,DAL,ANA,0,0,
2023021008,2024-03-08,Climate Pledge Arena,FUT,WPG,SEA,0,0,
2023021009,2024-03-09,KeyBank Center,FUT,EDM,BUF,0,0,
2023021010,2024-03-09,Nationwide Arena,FUT,NSH,CBJ,0,0,
2023021011,2024-03-09,Prudential Center,FUT,CAR,NJD,0,0,
2023021013,2024-03-09,Amerant Bank Arena,FUT,CGY,FLA,0,0,
2023021014,2024-03-09,Centre Bell,FUT,TOR,MTL,0,0,
2023021015,2024-03-09,SAP Center at San Jose,FUT,OTT,SJS,0,0,
2023021016,2024-03-09,Amalie Arena,FUT,PHI,TBL,0,0,
2023021017,2024-03-09,Capital One Arena,FUT,CHI,WSH,0,0,
2023021018,2024-03-09,Madison Square Garden,FUT,STL,NYR,0,0,
2023021019,2024-03-09,Rogers Arena,FUT,WPG,VAN,0,0,
2023021020,2024-03-09,T-Mobile Arena,FUT,DET,VGK,0,0,
2023021021,2024-03-09,Crypto.com Arena,FUT,DAL,LAK,0,0,
2023021022,2024-03-10,PPG Paints Arena,FUT,EDM,PIT,0,0,
2023021023,2024-03-10,Xcel Energy Center,FUT,NSH,MIN,0,0,
2023021024,2024-03-10,PNC Arena,FUT,CGY,CAR,0,0,
2023021025,2024-03-10,United Center,FUT,ARI,CHI,0,0,
2023021026,2024-03-10,Honda Center,FUT,NYI,ANA,0,0,
2023021027,2024-03-11,TD Garden,FUT,STL,BOS,0,0,
2023021028,2024-03-11,Madison Square Garden,FUT,NJD,NYR,0,0,
2023021029,2024-03-11,Canada Life Centre,FUT,WSH,WPG,0,0,
2023021030,2024-03-11,Crypto.com Arena,FUT,NYI,LAK,0,0,
2023021031,2024-03-12,KeyBank Center,FUT,DET,BUF,0,0,
2023021032,2024-03-12,PNC Arena,FUT,NYR,CAR,0,0,
2023021033,2024-03-12,Centre Bell,FUT,CBJ,MTL,0,0,
2023021034,2024-03-12,Canadian Tire Centre,FUT,PIT,OTT,0,0,
2023021035,2024-03-12,Wells Fargo Center,FUT,SJS,PHI,0,0,
2023021036,2024-03-12,American Airlines Center,FUT,FLA,DAL,0,0,
2023021037,2024-03-12,Xcel Energy Center,FUT,ARI,MIN,0,0,
2023021038,2024-03-12,United Center,FUT,ANA,CHI,0,0,
2023021039,2024-03-12,Scotiabank Saddledome,FUT,COL,CGY,0,0,
2023021040,2024-03-12,Climate Pledge Arena,FUT,VGK,SEA,0,0,
2023021041,2024-03-13,Enterprise Center,FUT,LAK,STL,0,0,
2023021042,2024-03-13,Canada Life Centre,FUT,NSH,WPG,0,0,
2023021043,2024-03-13,Rogers Place,FUT,WSH,EDM,0,0,
2023021044,2024-03-13,Rogers Arena,FUT,COL,VAN,0,0,
2023021046,2024-03-14,PNC Arena,FUT,FLA,CAR,0,0,
2023021047,2024-03-14,Nationwide Arena,FUT,OTT,CBJ,0,0,
2023021048,2024-03-14,Little Caesars Arena,FUT,ARI,DET,0,0,
2023021049,2024-03-14,Centre Bell,FUT,BOS,MTL,0,0,
2023021050,2024-03-14,Wells Fargo Center,FUT,TOR,PHI,0,0,
2023021051,2024-03-14,PPG Paints Arena,FUT,SJS,PIT,0,0,
2023021052,2024-03-14,Amalie Arena,FUT,NYR,TBL,0,0,
2023021045,2024-03-14,KeyBank Center,FUT,NYI,BUF,0,0,
2023021053,2024-03-14,American Airlines Center,FUT,NJD,DAL,0,0,
2023021054,2024-03-14,Xcel Energy Center,FUT,ANA,MIN,0,0,
2023021055,2024-03-14,Scotiabank Saddledome,FUT,VGK,CGY,0,0,
2023021056,2024-03-14,Climate Pledge Arena,FUT,WSH,SEA,0,0,
2023021057,2024-03-15,Canada Life Centre,FUT,ANA,WPG,0,0,
2023021058,2024-03-15,United Center,FUT,LAK,CHI,0,0,
2023021059,2024-03-16,Little Caesars Arena,FUT,BUF,DET,0,0,
2023021060,2024-03-16,UBS Arena,FUT,OTT,NYI,0,0,
2023021061,2024-03-16,PPG Paints Arena,FUT,NYR,PIT,0,0,
2023021062,2024-03-16,Mullett Arena,FUT,NJD,ARI,0,0,
2023021063,2024-03-16,Amerant Bank Arena,FUT,TBL,FLA,0,0,
2023021064,2024-03-16,TD Garden,FUT,PHI,BOS,0,0,
2023021065,2024-03-16,Nationwide Arena,FUT,SJS,CBJ,0,0,
2023021066,2024-03-16,Scotiabank Saddledome,FUT,MTL,CGY,0,0,
2023021067,2024-03-16,Scotiabank Arena,FUT,CAR,TOR,0,0,
2023021068,2024-03-16,American Airlines Center,FUT,LAK,DAL,0,0,
2023021069,2024-03-16,Enterprise Center,FUT,MIN,STL,0,0,
2023021070,2024-03-16,Rogers Place,FUT,COL,EDM,0,0,
2023021071,2024-03-16,Climate Pledge Arena,FUT,NSH,SEA,0,0,
2023021072,2024-03-16,Rogers Arena,FUT,WSH,VAN,0,0,
2023021073,2024-03-17,Madison Square Garden,FUT,NYI,NYR,0,0,
2023021074,2024-03-17,T-Mobile Arena,FUT,NJD,VGK,0,0,
2023021075,2024-03-17,Nationwide Arena,FUT,WPG,CBJ,0,0,
2023021076,2024-03-17,United Center,FUT,SJS,CHI,0,0,
2023021077,2024-03-17,Canadian Tire Centre,FUT,CAR,OTT,0,0,
2023021078,2024-03-17,PPG Paints Arena,FUT,DET,PIT,0,0,
2023021079,2024-03-17,Enterprise Center,FUT,ANA,STL,0,0,
2023021080,2024-03-18,Scotiabank Saddledome,FUT,WSH,CGY,0,0,
2023021081,2024-03-18,Climate Pledge Arena,FUT,BUF,SEA,0,0,
2023021082,2024-03-19,TD Garden,FUT,OTT,BOS,0,0,
2023021083,2024-03-19,Little Caesars Arena,FUT,CBJ,DET,0,0,
2023021084,2024-03-19,Prudential Center,FUT,PIT,NJD,0,0,
2023021085,2024-03-19,Madison Square Garden,FUT,WPG,NYR,0,0,
2023021086,2024-03-19,Wells Fargo Center,FUT,TOR,PHI,0,0,
2023021087,2024-03-19,UBS Arena,FUT,CAR,NYI,0,0,
2023021088,2024-03-19,Bridgestone Arena,FUT,SJS,NSH,0,0,
2023021089,2024-03-19,Enterprise Center,FUT,COL,STL,0,0,
2023021090,2024-03-19,Rogers Place,FUT,MTL,EDM,0,0,
2023021091,2024-03-19,Honda Center,FUT,MIN,ANA,0,0,
2023021092,2024-03-19,Crypto.com Arena,FUT,CHI,LAK,0,0,
2023021093,2024-03-19,Rogers Arena,FUT,BUF,VAN,0,0,
2023021094,2024-03-19,T-Mobile Arena,FUT,TBL,VGK,0,0,
2023021095,2024-03-20,Capital One Arena,FUT,TOR,WSH,0,0,
2023021096,2024-03-20,American Airlines Center,FUT,ARI,DAL,0,0,
2023021097,2024-03-20,Crypto.com Arena,FUT,MIN,LAK,0,0,
2023021098,2024-03-21,TD Garden,FUT,NYR,BOS,0,0,
2023021099,2024-03-21,PNC Arena,FUT,PHI,CAR,0,0,
2023021100,2024-03-21,Little Caesars Arena,FUT,NYI,DET,0,0,
2023021102,2024-03-21,Prudential Center,PRE,WPG,NJD,0,0,
2023021103,2024-03-21,Canadian Tire Centre,FUT,STL,OTT,0,0,
2023021101,2024-03-21,Amerant Bank Arena,FUT,NSH,FLA,0,0,
2023021105,2024-03-21,Honda Center,FUT,CHI,ANA,0,0,
2023021106,2024-03-21,Rogers Arena,FUT,MTL,VAN,0,0,
2023021107,2024-03-21,T-Mobile Arena,FUT,SEA,VGK,0,0,
2023021108,2024-03-21,SAP Center at San Jose,FUT,TBL,SJS,0,0,
2023021109,2024-03-22,Capital One Arena,FUT,CAR,WSH,0,0,
2023021110,2024-03-22,American Airlines Center,FUT,PIT,DAL,0,0,
2023021111,2024-03-22,Ball Arena,FUT,CBJ,COL,0,0,
2023021113,2024-03-23,UBS Arena,FUT,WPG,NYI,0,0,
2023021114,2024-03-23,Wells Fargo Center,FUT,BOS,PHI,0,0,
2023021115,2024-03-23,Xcel Energy Center,FUT,STL,MIN,0,0,
2023021116,2024-03-23,Bridgestone Arena,FUT,DET,NSH,0,0,
2023021117,2024-03-23,Prudential Center,FUT,OTT,NJD,0,0,
2023021118,2024-03-23,Scotiabank Arena,FUT,EDM,TOR,0,0,
2023021119,2024-03-23,Madison Square Garden,FUT,FLA,NYR,0,0,
2023021120,2024-03-23,Rogers Arena,FUT,CGY,VAN,0,0,
2023021121,2024-03-23,Crypto.com Arena,FUT,TBL,LAK,0,0,
2023021122,2024-03-23,SAP Center at San Jose,FUT,CHI,SJS,0,0,
2023021123,2024-03-23,T-Mobile Arena,FUT,CBJ,VGK,0,0,
2023021124,2024-03-24,Capital One Arena,FUT,WPG,WSH,0,0,
2023021125,2024-03-24,Ball Arena,FUT,PIT,COL,0,0,
2023021126,2024-03-24,UBS Arena,FUT,NJD,NYI,0,0,
2023021127,2024-03-24,PNC Arena,FUT,TOR,CAR,0,0,
2023021128,2024-03-24,Canadian Tire Centre,FUT,EDM,OTT,0,0,
2023021129,2024-03-24,Wells Fargo Center,FUT,FLA,PHI,0,0,
2023021130,2024-03-24,Mullett Arena,FUT,DAL,ARI,0,0,
2023021131,2024-03-24,Honda Center,FUT,TBL,ANA,0,0,
2023021132,2024-03-24,Scotiabank Saddledome,FUT,BUF,CGY,0,0,
2023021133,2024-03-24,Climate Pledge Arena,FUT,MTL,SEA,0,0,
2023021134,2024-03-25,Enterprise Center,FUT,VGK,STL,0,0,
2023021135,2024-03-25,Rogers Arena,FUT,LAK,VAN,0,0,
2023021136,2024-03-26,Amerant Bank Arena,FUT,BOS,FLA,0,0,
2023021137,2024-03-26,Madison Square Garden,FUT,PHI,NYR,0,0,
2023021138,2024-03-26,PPG Paints Arena,FUT,CAR,PIT,0,0,
2023021140,2024-03-26,Capital One Arena,FUT,DET,WSH,0,0,
2023021139,2024-03-26,Scotiabank Arena,FUT,NJD,TOR,0,0,
2023021141,2024-03-26,Bridgestone Arena,FUT,VGK,NSH,0,0,
2023021142,2024-03-26,Canada Life Centre,FUT,EDM,WPG,0,0,
2023021143,2024-03-26,United Center,FUT,CGY,CHI,0,0,
2023021144,2024-03-26,Ball Arena,FUT,MTL,COL,0,0,
2023021145,2024-03-26,Mullett Arena,FUT,CBJ,ARI,0,0,
2023021146,2024-03-26,Climate Pledge Arena,FUT,ANA,SEA,0,0,
2023021147,2024-03-26,SAP Center at San Jose,FUT,DAL,SJS,0,0,
2023021148,2024-03-27,KeyBank Center,FUT,OTT,BUF,0,0,
2023021149,2024-03-27,Amalie Arena,FUT,BOS,TBL,0,0,
2023021151,2024-03-28,Amerant Bank Arena,FUT,NYI,FLA,0,0,
2023021152,2024-03-28,Centre Bell,FUT,PHI,MTL,0,0,
2023021153,2024-03-28,Canadian Tire Centre,FUT,CHI,OTT,0,0,
2023021154,2024-03-28,PPG Paints Arena,FUT,CBJ,PIT,0,0,
2023021155,2024-03-28,Scotiabank Arena,FUT,WSH,TOR,0,0,
2023021150,2024-03-28,PNC Arena,FUT,DET,CAR,0,0,
2023021156,2024-03-28,Xcel Energy Center,FUT,SJS,MIN,0,0,
2023021157,2024-03-28,Enterprise Center,FUT,CGY,STL,0,0,
2023021158,2024-03-28,Canada Life Centre,FUT,VGK,WPG,0,0,
2023021159,2024-03-28,Ball Arena,FUT,NYR,COL,0,0,
2023021160,2024-03-28,Rogers Place,FUT,LAK,EDM,0,0,
2023021161,2024-03-28,Mullett Arena,FUT,NSH,ARI,0,0,
2023021162,2024-03-28,Climate Pledge Arena,FUT,ANA,SEA,0,0,
2023021163,2024-03-28,Rogers Arena,FUT,DAL,VAN,0,0,
2023021164,2024-03-29,KeyBank Center,FUT,NJD,BUF,0,0,
2023021165,2024-03-30,Amerant Bank Arena,FUT,DET,FLA,0,0,
2023021166,2024-03-30,Xcel Energy Center,FUT,VGK,MIN,0,0,
2023021167,2024-03-30,Rogers Place,FUT,ANA,EDM,0,0,
2023021168,2024-03-30,Mullett Arena,FUT,NYR,ARI,0,0,
2023021169,2024-03-30,Ball Arena,FUT,NSH,COL,0,0,
2023021170,2024-03-30,KeyBank Center,FUT,TOR,BUF,0,0,
2023021171,2024-03-30,Nationwide Arena,FUT,PIT,CBJ,0,0,
2023021172,2024-03-30,Centre Bell,FUT,CAR,MTL,0,0,
2023021173,2024-03-30,Wells Fargo Center,FUT,CHI,PHI,0,0,
2023021174,2024-03-30,Amalie Arena,FUT,NYI,TBL,0,0,
2023021175,2024-03-30,Canada Life Centre,FUT,OTT,WPG,0,0,
2023021176,2024-03-30,Capital One Arena,FUT,BOS,WSH,0,0,
2023021177,2024-03-30,Enterprise Center,FUT,SJS,STL,0,0,
2023021178,2024-03-30,Scotiabank Saddledome,FUT,LAK,CGY,0,0,
2023021179,2024-03-30,Climate Pledge Arena,FUT,DAL,SEA,0,0,
2023021180,2024-03-31,Rogers Arena,FUT,ANA,VAN,0,0,
2023021181,2024-04-01,Nationwide Arena,FUT,COL,CBJ,0,0,
2023021182,2024-04-01,Madison Square Garden,FUT,PIT,NYR,0,0,
2023021183,2024-04-01,Wells Fargo Center,FUT,NYI,PHI,0,0,
2023021184,2024-04-01,Amalie Arena,FUT,DET,TBL,0,0,
2023021185,2024-04-01,Scotiabank Arena,FUT,FLA,TOR,0,0,
2023021186,2024-04-01,Enterprise Center,FUT,EDM,STL,0,0,
2023021187,2024-04-01,Canada Life Centre,FUT,LAK,WPG,0,0,
2023021188,2024-04-01,SAP Center at San Jose,FUT,SEA,SJS,0,0,
2023021189,2024-04-02,KeyBank Center,FUT,WSH,BUF,0,0,
2023021190,2024-04-02,Centre Bell,FUT,FLA,MTL,0,0,
2023021191,2024-04-02,Prudential Center,FUT,PIT,NJD,0,0,
2023021192,2024-04-02,UBS Arena,FUT,CHI,NYI,0,0,
2023021193,2024-04-02,Xcel Energy Center,FUT,OTT,MIN,0,0,
2023021194,2024-04-02,Bridgestone Arena,FUT,BOS,NSH,0,0,
2023021195,2024-04-02,Scotiabank Saddledome,FUT,ANA,CGY,0,0,
2023021196,2024-04-02,T-Mobile Arena,FUT,VAN,VGK,0,0,
2023021197,2024-04-03,Scotiabank Arena,FUT,TBL,TOR,0,0,
2023021198,2024-04-03,Madison Square Garden,FUT,NJD,NYR,0,0,
2023021199,2024-04-03,American Airlines Center,FUT,EDM,DAL,0,0,
2023021201,2024-04-03,Crypto.com Arena,FUT,SEA,LAK,0,0,
2023021200,2024-04-03,Mullett Arena,FUT,VAN,ARI,0,0,
2023021202,2024-04-04,PNC Arena,FUT,BOS,CAR,0,0,
2023021203,2024-04-04,Nationwide Arena,FUT,NYI,CBJ,0,0,
2023021204,2024-04-04,Centre Bell,FUT,TBL,MTL,0,0,
2023021205,2024-04-04,Canadian Tire Centre,FUT,FLA,OTT,0,0,
2023021206,2024-04-04,Capital One Arena,FUT,PIT,WSH,0,0,
2023021207,2024-04-04,Xcel Energy Center,FUT,COL,MIN,0,0,
2023021208,2024-04-04,Bridgestone Arena,FUT,STL,NSH,0,0,
2023021209,2024-04-04,Canada Life Centre,FUT,CGY,WPG,0,0,
2023021210,2024-04-04,SAP Center at San Jose,FUT,LAK,SJS,0,0,
2023021211,2024-04-05,KeyBank Center,FUT,PHI,BUF,0,0,
2023021212,2024-04-05,PNC Arena,FUT,WSH,CAR,0,0,
2023021213,2024-04-05,Little Caesars Arena,FUT,NYR,DET,0,0,
2023021214,2024-04-05,Rogers Place,FUT,COL,EDM,0,0,
2023021215,2024-04-05,Honda Center,FUT,SEA,ANA,0,0,
2023021216,2024-04-05,Mullett Arena,FUT,VGK,ARI,0,0,
2023021217,2024-04-06,PPG Paints Arena,FUT,TBL,PIT,0,0,
2023021218,2024-04-06,TD Garden,FUT,FLA,BOS,0,0,
2023021219,2024-04-06,Xcel Energy Center,FUT,WPG,MIN,0,0,
2023021220,2024-04-06,United Center,FUT,DAL,CHI,0,0,
2023021221,2024-04-06,SAP Center at San Jose,FUT,STL,SJS,0,0,
2023021222,2024-04-06,Nationwide Arena,FUT,PHI,CBJ,0,0,
2023021223,2024-04-06,Centre Bell,FUT,TOR,MTL,0,0,
2023021224,2024-04-06,Canadian Tire Centre,FUT,NJD,OTT,0,0,
2023021225,2024-04-06,UBS Arena,FUT,NSH,NYI,0,0,
2023021226,2024-04-06,Scotiabank Saddledome,FUT,EDM,CGY,0,0,
2023021227,2024-04-06,Crypto.com Arena,FUT,VAN,LAK,0,0,
2023021228,2024-04-07,Little Caesars Arena,FUT,BUF,DET,0,0,
2023021229,2024-04-07,United Center,FUT,MIN,CHI,0,0,
2023021230,2024-04-07,PNC Arena,FUT,CBJ,CAR,0,0,
2023021231,2024-04-07,SAP Center at San Jose,FUT,ARI,SJS,0,0,
2023021232,2024-04-07,Capital One Arena,FUT,OTT,WSH,0,0,
2023021233,2024-04-07,Prudential Center,FUT,NSH,NJD,0,0,
2023021234,2024-04-07,Madison Square Garden,FUT,MTL,NYR,0,0,
2023021235,2024-04-07,Honda Center,FUT,STL,ANA,0,0,
2023021236,2024-04-07,Ball Arena,FUT,DAL,COL,0,0,
2023021237,2024-04-08,Scotiabank Arena,FUT,PIT,TOR,0,0,
2023021238,2024-04-08,Rogers Arena,FUT,VGK,VAN,0,0,
2023021239,2024-04-09,TD Garden,FUT,CAR,BOS,0,0,
2023021240,2024-04-09,Little Caesars Arena,FUT,WSH,DET,0,0,
2023021241,2024-04-09,Amerant Bank Arena,FUT,OTT,FLA,0,0,
2023021242,2024-04-09,Centre Bell,FUT,PHI,MTL,0,0,
2023021243,2024-04-09,Prudential Center,FUT,TOR,NJD,0,0,
2023021244,2024-04-09,UBS Arena,FUT,NYR,NYI,0,0,
2023021245,2024-04-09,Amalie Arena,FUT,CBJ,TBL,0,0,
2023021246,2024-04-09,American Airlines Center,FUT,BUF,DAL,0,0,
2023021247,2024-04-09,Bridgestone Arena,FUT,WPG,NSH,0,0,
2023021248,2024-04-09,Ball Arena,FUT,MIN,COL,0,0,
2023021249,2024-04-09,Honda Center,FUT,LAK,ANA,0,0,
2023021250,2024-04-09,Climate Pledge Arena,FUT,ARI,SEA,0,0,
2023021251,2024-04-09,SAP Center at San Jose,FUT,CGY,SJS,0,0,
2023021252,2024-04-10,Enterprise Center,FUT,CHI,STL,0,0,
2023021253,2024-04-10,Rogers Place,FUT,VGK,EDM,0,0,
2023021254,2024-04-10,Rogers Arena,FUT,ARI,VAN,0,0,
2023021255,2024-04-11,KeyBank Center,FUT,WSH,BUF,0,0,
2023021257,2024-04-11,Madison Square Garden,FUT,PHI,NYR,0,0,
2023021258,2024-04-11,PPG Paints Arena,FUT,DET,PIT,0,0,
2023021259,2024-04-11,Amalie Arena,FUT,OTT,TBL,0,0,
2023021260,2024-04-11,Scotiabank Arena,FUT,NJD,TOR,0,0,
2023021256,2024-04-11,Amerant Bank Arena,FUT,CBJ,FLA,0,0,
2023021261,2024-04-11,UBS Arena,FUT,MTL,NYI,0,0,
2023021262,2024-04-11,American Airlines Center,FUT,WPG,DAL,0,0,
2023021263,2024-04-11,Climate Pledge Arena,FUT,SJS,SEA,0,0,
2023021264,2024-04-11,Crypto.com Arena,FUT,CGY,LAK,0,0,
2023021265,2024-04-12,Enterprise Center,FUT,CAR,STL,0,0,
2023021266,2024-04-12,United Center,FUT,NSH,CHI,0,0,
2023021267,2024-04-12,Rogers Place,FUT,ARI,EDM,0,0,
2023021268,2024-04-12,Honda Center,FUT,CGY,ANA,0,0,
2023021269,2024-04-12,T-Mobile Arena,FUT,MIN,VGK,0,0,
